id,name
6171,special bonus unique elder titan
6172,special bonus unique ember spirit 1
6173,special bonus unique lifestealer
6174,special bonus unique lion
6175,special bonus armor 15
6176,special bonus unique ember spirit 2
6180,special bonus unique luna 1
6181,special bonus unique skywrath
6182,special bonus unique medusa
6183,special bonus unique ogre magi
6184,special bonus unique silencer
6185,special bonus mp 500
6186,special bonus attack range 175
6190,special bonus cooldown reduction 12
6191,special bonus unique death prophet
6192,special bonus unique phantom assassin
6193,special bonus unique riki 2
6194,special bonus unique tusk
6195,special bonus hp 350
6196,special bonus attack speed 35
6197,special bonus cast range 125
6198,special bonus unique sniper 2
6199,special bonus unique magnus
6200,special bonus unique weaver 1
6201,special bonus unique wraith king 1
6202,special bonus unique drow ranger 1
6203,special bonus unique earth spirit
6204,special bonus unique huskar
6205,special bonus unique naga siren
6206,special bonus unique oracle
6207,special bonus unique sand king
6208,special bonus unique shadow demon 1
6209,special bonus unique drow ranger 2
6210,special bonus attack speed 40
6211,special bonus unique slardar
6212,special bonus unique lina 1
6213,special bonus cast range 300
6214,special bonus unique ancient apparition 1
6215,special bonus unique disruptor
6216,special bonus unique gyrocopter 1
6217,special bonus unique keeper of the light
6218,special bonus unique legion commander
6219,special bonus unique puck
6220,special bonus unique pugna 1
6221,special bonus magic resistance 30
6222,special bonus cooldown reduction 25
6223,special bonus unique timbersaw
6224,special bonus attack speed 45
6225,special bonus unique morphling 2
6226,filler ability
6227,special bonus unique phoenix 1
6228,special bonus vision 200
6229,special bonus unique batrider 2
6230,special bonus unique bloodseeker
6231,special bonus unique clinkz 2
6232,special bonus unique dazzle 2
6234,special bonus unique crystal maiden 2
6235,special bonus hp 500
6236,special bonus spell amplify 20
6237,special bonus unique vengeful spirit 2
6238,special bonus unique pugna 2
6239,special bonus evasion 12
6240,special bonus unique leshrac 2
6241,special bonus unique outworld devourer
6242,special bonus unique mirana 2
6243,special bonus mp regen 8
6245,special bonus unique pudge 2
6247,special bonus attack damage 150
6248,special bonus intelligence 35
6249,special bonus movement speed 45
6250,special bonus strength 9
6251,generic hidden
6252,special bonus all stats 14
6253,special bonus attack damage 45
6254,special bonus mp 350
6255,special bonus mp regen 14
6257,special bonus unique broodmother 1
6258,special bonus unique broodmother 2
6259,special bonus unique chen 1
6260,special bonus unique chen 2
6261,special bonus unique lone druid 1
6262,special bonus unique lone druid 2
6263,special bonus unique lone druid 3
6265,special bonus unique wisp
6268,special bonus unique lone druid 4
6269,special bonus respawn reduction 50
6270,spawnlord master stomp
6278,spawnlord master freeze
6280,special bonus unique drow ranger 3
6281,special bonus strength 14
6282,special bonus unique techies
6285,special bonus undefined
6286,special bonus armor 12
6287,special bonus unique arc warden
6288,special bonus unique meepo
6289,special bonus lifesteal 15
6291,special bonus unique ancient apparition 2
6292,special bonus unique lich 2
6293,special bonus unique shadow demon 2
6295,special bonus unique shadow shaman 2
6296,special bonus unique spirit breaker 2
6297,special bonus unique winter wyvern 2
6298,special bonus unique witch doctor 2
6299,special bonus magic resistance 12
6300,special bonus unique omniknight 2
6301,special bonus gold income 240
6302,special bonus hp regen 50
6303,special bonus unique monkey king
6305,special bonus unique sniper 1
6306,special bonus movement speed 50
6307,special bonus attack range 400
6308,special bonus hp regen 25
6309,special bonus all stats 20
6310,special bonus unique vengeful spirit 1
6311,special bonus hp 275
6312,special bonus unique gyrocopter 2
6313,special bonus unique lina 2
6314,special bonus unique doom 2
6316,necrolyte sadist stop
6317,special bonus exp boost 30
6318,special bonus gold income 300
6320,special bonus unique visage 2
6321,special bonus mp 400
6322,special bonus unique centaur 1
6325,zuus cloud
6326,special bonus spell amplify 12
6327,special bonus spell amplify 25
6328,courier transfer items to other player
6329,courier go to enemy secretshop
6330,special bonus unique riki 1
6331,special bonus unique enchantress 1
6332,special bonus intelligence 16
6333,courier go to sideshop
6334,courier go to sideshop2
6339,dark willow bramble maze
6340,dark willow bedlam
6341,dark willow shadow realm
6342,dark willow cursed crown
6343,pangolier gyroshell
6344,pangolier swashbuckle
6346,pangolier heartpiercer
6350,special bonus unique alchemist 2
6351,special bonus hp regen 30
6352,special bonus unique ancient apparition 3
6353,special bonus unique antimage 2
6354,special bonus unique arc warden 2
6355,special bonus movement speed 75
6356,special bonus unique bloodseeker 2
6357,special bonus unique bloodseeker 3
6358,special bonus unique bounty hunter 2
6359,special bonus unique brewmaster 2
6360,special bonus unique bristleback 2
6361,special bonus unique broodmother 3
6362,special bonus unique broodmother 4
6363,special bonus unique chen 3
6364,special bonus unique clockwerk 2
6365,special bonus unique dark seer 2
6366,special bonus attack damage 60
6367,special bonus unique death prophet 2
6368,special bonus unique disruptor 2
6369,special bonus unique doom 3
6370,special bonus unique doom 4
6371,special bonus unique doom 5
6372,special bonus exp boost 35
6373,special bonus movement speed 60
6375,special bonus respawn reduction 45
6377,special bonus hp 600
6378,special bonus unique elder titan 2
6379,special bonus unique enchantress 3
6380,special bonus unique huskar 2
6381,special bonus unique jakiro 2
6382,special bonus mp 600
6383,special bonus unique morphling waveform cooldown
6384,special bonus cast range 400
6385,special bonus unique kunkka 2
6386,special bonus magic resistance 35
6387,special bonus unique lich 3
6388,special bonus unique lina 3
6389,special bonus unique lion 2
6390,special bonus unique magnus 2
6392,special bonus unique medusa 2
6396,special bonus attack damage 55
6397,special bonus unique mirana 3
6398,special bonus unique naga siren 2
6399,special bonus unique nyx 2
6400,special bonus unique phantom lancer 2
6401,special bonus unique phoenix 3
6402,special bonus unique puck 2
6403,special bonus unique pugna 3
6405,special bonus hp 225
6406,special bonus agility 30
6407,special bonus unique queen of pain
6408,special bonus unique razor 2
6409,special bonus unique sand king 2
6410,special bonus mp regen 5
6411,special bonus unique tusk 2
6412,special bonus unique warlock 3
6413,special bonus unique windranger 2
6414,special bonus unique wraith king 3
6415,special bonus hp 700
6420,special bonus unique undying 2
6421,special bonus unique monkey king 2
6422,special bonus movement speed 100
6423,special bonus hp 325
6425,special bonus unique earthshaker 2
6430,special bonus agility 40
6444,special bonus attack speed 70
6445,special bonus cooldown reduction 40
6446,special bonus gold income 420
6447,special bonus exp boost 40
6448,special bonus unique pugna 4
6449,special bonus unique legion commander 2
6459,pangolier gyroshell stop
6461,pangolier shield crash
6463,special bonus unique pangolier 2
6464,special bonus unique dark willow 1
6465,special bonus unique dark willow 2
6470,void spirit dissimilate
6479,special bonus unique snapfire 5
6480,snapfire scatterblast
6482,snapfire mortimer kisses
6483,snapfire firesnap cookie
6484,snapfire gobble up
6485,special bonus unique snapfire 1
6486,snapfire spit creep
6487,special bonus unique snapfire 2
6488,snapfire lil shredder
6489,special bonus unique snapfire 3
6490,special bonus unique snapfire 4
6491,grimstroke soul chain
6495,mars gods rebuke
6500,special bonus unique furion 2
6501,special bonus unique zeus 2
6502,special bonus unique shadow shaman 3
6503,special bonus armor 20
6504,special bonus mp 225
6505,special bonus unique warlock 4
6506,special bonus unique pudge 3
6507,special bonus unique magnus 3
6508,special bonus unique lone druid 5
6509,special bonus unique lina 4
6510,special bonus unique enigma 2
6511,special bonus unique earthshaker 3
6512,special bonus unique clockwerk 3
6513,special bonus spell lifesteal 30
6514,special bonus unique earth spirit 2
6515,special bonus unique enchantress 4
6516,special bonus unique brewmaster 3
6517,special bonus unique beastmaster 2
6518,special bonus unique zeus 3
6519,special bonus unique lycan 3
6520,special bonus unique crystal maiden 3
6521,special bonus unique shadow shaman 4
6522,special bonus unique visage 3
6523,special bonus unique winter wyvern 3
6524,special bonus unique witch doctor 3
6526,special bonus unique legion commander 3
6527,special bonus unique keeper of the light 2
6528,special bonus unique dazzle 3
6530,special bonus unique sand king 3
6531,special bonus unique treant 2
6532,special bonus unique venomancer 2
6534,special bonus unique ancient apparition 4
6535,special bonus unique chen 4
6536,special bonus unique disruptor 3
6537,special bonus unique wisp 2
6538,special bonus unique jakiro 3
6539,special bonus unique furion 3
6540,special bonus unique oracle 2
6541,special bonus unique pugna 5
6542,special bonus unique shadow demon 3
6543,special bonus unique spirit breaker 3
6545,special bonus unique templar assassin 2
6546,special bonus unique undying 3
6550,special bonus spell lifesteal 15
6552,special bonus unique techies 2
6553,special bonus attack damage 400
6555,special bonus attack speed 140
6556,special bonus attack damage 250
6560,special bonus spell lifesteal 13
6561,special bonus cooldown reduction 30
6562,special bonus unique windranger 3
6563,elder titan move spirit
6564,special bonus spell lifesteal 10
6565,special bonus spell lifesteal 8
6566,special bonus unique wraith king 4
6567,special bonus intelligence 14
6575,special bonus spell lifesteal 60
6582,mars bulwark
6583,mars spear
6584,special bonus unique mars spear stun duration
6598,mars blood sport of blood
6600,special bonus unique lion 3
6601,special bonus unique abaddon 2
6602,special bonus unique abaddon 3
6603,special bonus cleave 20
6604,special bonus unique alchemist 3
6605,special bonus attack speed 160
6606,special bonus unique antimage 3
6607,special bonus unique antimage 4
6608,special bonus unique axe 2
6609,special bonus unique bane 3
6610,special bonus unique batrider 3
6611,special bonus unique beastmaster 3
6612,special bonus unique beastmaster 4
6613,special bonus evasion 50
6614,special bonus unique brewmaster 4
6615,special bonus unique bristleback 3
6616,special bonus unique centaur 3
6617,special bonus unique centaur 4
6618,special bonus unique chaos knight 2
6619,special bonus unique chaos knight 3
6620,special bonus unique clinkz 3
6622,special bonus attack speed 200
6623,special bonus attack speed 225
6624,special bonus unique dark seer 3
6626,special bonus unique dazzle 4
6628,special bonus unique death prophet 3
6629,special bonus haste
6630,special bonus unique disruptor 4
6631,special bonus cleave 60
6633,special bonus strength 40
6634,special bonus unique drow ranger 4
6635,special bonus unique dragon knight 2
6640,special bonus unique earth spirit 3
6641,special bonus magic resistance 50
6645,special bonus armor 30
6646,special bonus spell immunity
6647,special bonus unique ember spirit 3
6648,special bonus unique enchantress 5
6649,special bonus unique enigma 3
6650,special bonus attack speed 120
6651,special bonus unique faceless void 2
6652,special bonus unique gyrocopter 3
6653,special bonus unique gyrocopter 4
6654,special bonus unique gyrocopter 5
6655,special bonus unique huskar 3
6656,special bonus unique invoker 4
6657,special bonus unique invoker 5
6659,special bonus unique wisp 3
6660,special bonus hp regen 80
6661,special bonus unique jakiro 4
6662,special bonus unique juggernaut 2
6663,special bonus magic resistance 40
6665,special bonus unique keeper of the light 3
6666,special bonus unique kunkka 3
6667,special bonus unique kunkka 4
6670,special bonus unique nevermore 1
6671,special bonus unique legion commander 4
6672,special bonus unique leshrac 3
6676,special bonus unique lifestealer 2
6677,special bonus reincarnation 200
6678,special bonus unique lion 4
6679,special bonus unique lone druid 6
6680,special bonus unique lone druid 7
6682,special bonus unique luna 3
6684,special bonus unique lycan 4
6685,special bonus unique lycan 5
6686,special bonus mp 1000
6687,special bonus unique medusa 3
6689,special bonus unique meepo 2
6690,special bonus unique magnus 4
6691,special bonus unique magnus 5
6692,special bonus unique mirana 4
6695,special bonus mana break 40
6696,special bonus unique monkey king 3
6697,special bonus unique monkey king 4
6698,special bonus unique morphling 3
6700,special bonus evasion 30
6701,special bonus unique naga siren 3
6702,special bonus unique furion 4
6703,special bonus unique necrophos 2
6704,special bonus unique night stalker 2
6705,special bonus agility 100
6706,special bonus movement speed 90
6707,special bonus unique ogre magi 2
6708,special bonus strength 30
6709,special bonus unique omniknight 3
6710,special bonus unique oracle 3
6711,special bonus unique outworld devourer 2
6712,special bonus unique outworld devourer 3
6720,special bonus unique elder titan 3
6721,special bonus lifesteal 100
6730,special bonus hp regen 12
6756,special bonus unique mars gods rebuke extra crit
6759,special bonus unique mars spear bonus damage
6766,special bonus unique mars blood sport of blood hp regen
6800,special bonus unique antimage 5
6801,special bonus cleave 25
6803,special bonus unique medusa 4
6804,special bonus cooldown reduction 50
6805,special bonus unique death prophet 4
6806,special bonus unique lone druid 8
6807,special bonus unique faceless void 3
6808,special bonus unique wisp 4
6809,special bonus unique bloodseeker 4
6810,special bonus unique ancient apparition 5
6811,special bonus unique invoker 6
6812,special bonus unique disruptor 5
6814,special bonus unique nyx 3
6815,special bonus unique axe 3
6816,special bonus mp 800
6817,special bonus spell lifesteal 6
6819,special bonus unique viper 3
6820,special bonus unique viper 4
6821,special bonus unique wraith king 5
6822,special bonus unique wraith king 6
6825,special bonus mana break 35
6826,special bonus unique bane 4
6827,special bonus cleave 100
6830,special bonus mana break 25
6840,special bonus unique morphling 4
6845,special bonus cleave 15
6846,special bonus corruption 5
6847,special bonus unique phantom assassin 2
6848,special bonus unique phantom assassin 3
6849,special bonus unique phantom lancer 3
6850,special bonus unique phantom lancer 4
6851,special bonus 24 crit 2
6852,special bonus unique phoenix 4
6855,special bonus unique puck 3
6856,special bonus unique queen of pain 2
6859,special bonus unique pugna 6
6860,special bonus unique razor 3
6861,special bonus unique razor 4
6862,special bonus unique rubick 2
6863,special bonus unique rubick 3
6864,special bonus unique rubick 4
6865,special bonus unique riki 3
6866,special bonus unique riki 4
6867,special bonus unique riki 5
6870,special bonus unique rubick 5
6872,special bonus unique sand king 5
6873,special bonus unique shadow demon 4
6874,special bonus magic resistance 100
6875,special bonus unique nevermore 3
6876,special bonus unique nevermore 4
6877,special bonus unique shadow shaman 5
6878,special bonus unique silencer 2
6879,special bonus unique silencer 3
6880,special bonus unique silencer 4
6882,special bonus evasion 75
6884,special bonus unique skywrath 2
6885,special bonus unique skywrath 3
6886,special bonus unique skywrath 4
6888,special bonus night vision 1000
6889,special bonus unique slardar 2
6890,special bonus unique slardar 3
6892,special bonus unique slark 2
6893,special bonus unique slark 3
6894,special bonus unique slark 4
6896,special bonus unique sniper 3
6897,special bonus unique sniper 4
6900,special bonus unique spectre 2
6901,special bonus unique spectre 3
6902,special bonus unique spectre 4
6903,special bonus unique spectre 5
6905,special bonus hp 800
6906,special bonus unique storm spirit 2
6907,special bonus unique storm spirit 3
6908,special bonus unique storm spirit 4
6910,special bonus unique sven 2
6911,special bonus unique sven 3
6912,special bonus unique nevermore 5
6915,special bonus unique phoenix 5
6916,special bonus unique storm spirit 5
6920,special bonus night vision 400
6921,special bonus unique skywrath 5
6922,special bonus truestrike
6924,special bonus unique wisp 5
6926,special bonus mp regen 175
6927,special bonus unique morphling 5
6930,special bonus cast range 350
6932,special bonus unique tiny 2
6933,special bonus unique tiny 3
6934,special bonus unique tiny 4
6937,tiny toss tree
6938,special bonus unique templar assassin 3
6939,special bonus unique templar assassin 4
6940,special bonus unique templar assassin 5
6942,special bonus unique terrorblade 2
6943,special bonus unique terrorblade 3
6945,special bonus unique tidehunter 2
6946,special bonus unique tidehunter 3
6947,special bonus unique tidehunter 4
6948,special bonus unique timbersaw 2
6949,special bonus unique timbersaw 3
6951,special bonus unique timbersaw 4
6952,special bonus unique tinker 2
6953,special bonus unique tinker 3
6955,special bonus unique treant 3
6956,special bonus unique treant 4
6957,special bonus unique treant 5
6958,special bonus unique troll warlord 2
6959,special bonus unique troll warlord 3
6960,special bonus unique troll warlord 4
6961,special bonus unique tusk 3
6962,special bonus unique tusk 4
6963,special bonus unique tusk 5
6965,special bonus magic resistance 80
6967,special bonus unique underlord 2
6968,special bonus unique underlord 3
6969,special bonus unique underlord 4
6970,special bonus unique oracle 4
6971,special bonus unique undying 4
6972,special bonus unique undying 5
6973,special bonus unique ursa 2
6974,special bonus unique ursa 3
6975,special bonus unique ursa 4
6976,special bonus unique ursa 5
6977,special bonus unique vengeful spirit 4
6978,special bonus unique vengeful spirit 5
6979,special bonus unique venomancer 3
6980,special bonus unique venomancer 4
6981,special bonus unique venomancer 5
6982,special bonus unique warlock 5
6983,special bonus unique visage 4
6984,special bonus unique visage 5
6985,special bonus unique visage 6
6986,special bonus unique warlock 6
6987,special bonus mana break 20
6988,special bonus unique weaver 3
6989,special bonus unique weaver 4
6990,special bonus unique weaver 5
6991,special bonus unique axe 4
6992,special bonus unique windranger 4
6993,special bonus unique windranger 5
6994,special bonus unique winter wyvern 4
6995,special bonus unique witch doctor 4
6996,special bonus unique witch doctor 5
6997,special bonus unique techies 3
6998,special bonus unique techies 4
6999,special bonus unique venomancer 6
7000,morphling adaptive strike str
7001,special bonus unique faceless void 4
7002,special bonus unique shadow demon 5
7005,special bonus unique tiny 5
7010,special bonus unique omniknight 4
7011,special bonus corruption 4
7012,special bonus unique lifestealer 3
7016,special bonus unique invoker 7
7017,special bonus unique invoker 8
7018,special bonus unique vengeful spirit 6
7019,special bonus night vision 600
7020,special bonus attack speed 250
7021,special bonus unique juggernaut 3
7022,special bonus night vision 500
7024,special bonus unique monkey king 5
7025,special bonus unique monkey king 6
7027,special bonus unique meepo 3
7028,special bonus unique clockwerk 4
7029,special bonus unique naga siren 4
7030,special bonus unique ogre magi 3
7034,special bonus spell block 15
7035,special bonus spell block 20
7036,special bonus unique lone druid 9
7038,special bonus unique monkey king 7
7039,special bonus attack damage 251
7040,special bonus unique bounty hunter 3
7042,special bonus unique crystal maiden 4
7045,special bonus 20 crit 15
7046,special bonus unique dark seer 4
7047,special bonus unique luna 4
7048,special bonus unique silencer 5
7050,special bonus unique ember spirit 4
7051,special bonus unique ember spirit 5
7052,special bonus unique morphling 6
7054,special bonus unique alchemist 4
7055,special bonus unique luna 5
7056,special bonus unique morphling 7
7057,special bonus unique puck 4
7058,special bonus unique templar assassin 6
7059,special bonus mp 700
7060,special bonus unique morphling 8
7061,special bonus unique shadow demon 6
7062,special bonus unique windranger 6
7070,special bonus unique wisp 6
7071,special bonus unique wisp 8
7072,special bonus unique wisp 9
7073,special bonus unique wisp 10
7101,special bonus unique leshrac 4
7102,special bonus unique meepo 4
7103,special bonus unique treant 6
7104,special bonus unique arc warden 3
7105,special bonus unique arc warden 4
7106,special bonus unique ancient apparition 6
7107,special bonus unique wraith king 7
7108,special bonus unique wraith king 8
7109,special bonus cooldown reduction 65
7110,special bonus unique necrophos 3
7111,special bonus unique necrophos 4
7112,special bonus unique sven 4
7113,special bonus unique dragon knight 3
7114,special bonus unique dragon knight 4
7115,special bonus unique treant 7
7116,visage stone form self cast
7117,special bonus cast range 275
7118,special bonus unique shadow demon 7
7120,special bonus unique arc warden 5
7122,special bonus cleave 30
7123,special bonus unique doom 6
7124,special bonus cleave 150
7125,special bonus exp boost 60
7130,special bonus movement speed 65
7131,special bonus unique kunkka 5
7132,special bonus mp regen 150
7133,special bonus unique ursa 6
7135,special bonus strength 35
7140,special bonus unique huskar 4
7141,special bonus unique gyrocopter 6
7142,special bonus unique pudge 4
7143,special bonus unique huskar 5
7144,special bonus unique alchemist 5
7145,special bonus 50 crit 40
7148,special bonus unique invoker 9
7188,special bonus hp regen 16
7200,special bonus cleave 40
7201,special bonus cleave 130
7230,beastmaster call of the wild boar
7231,beastmaster call of the wild hawk
7246,grimstroke return
7300,huskar inner fire
7301,spirit breaker bulldoze
7304,dazzle bad juju
7306,chen divine favor
7307,pangolier lucky shot
7308,lone druid summon spirit bear defender
7309,lone druid spirit link
7310,brewmaster cinder brew
7311,lich dark sorcery
7312,lich frost aura
7314,antimage counterspell
7316,keeper of the light will o wisp
7318,meepo ransack
7319,clinkz burning army
7320,rubick arcane supremacy
7322,tusk tag team
7323,omniknight pacify
7325,lich sinister gaze
7335,special bonus unique abaddon 4
7340,special bonus unique abaddon 5
7350,special bonus unique elder titan 4
7360,special bonus unique lich 4
7370,special bonus attack base damage 45
7371,special bonus unique templar assassin 7
7372,special bonus attack base damage 30
7375,special bonus unique outworld devourer 4
7380,special bonus unique dragon knight 5
7381,special bonus unique dragon knight 6
7382,special bonus unique lone druid 10
7383,special bonus corruption 3
7384,special bonus agility 6
7385,special bonus reincarnation 250
7386,special bonus agility 12
7388,special bonus unique faceless void 5
7389,special bonus unique medusa 5
7390,special bonus unique invoker 10
7394,special bonus unique juggernaut 4
7395,special bonus unique legion commander 5
7396,special bonus unique sniper 5
7398,special bonus unique keeper of the light 4
7401,special bonus spell amplify 14
7422,ancient apparition ice age
7472,special bonus cast speed 30
7651,special bonus unique chaos knight 4
7652,special bonus unique ancient apparition 7
7653,special bonus unique chen 7
7654,special bonus unique crystal maiden 5
7655,special bonus unique dark willow 4
7656,special bonus unique disruptor 6
7657,special bonus unique earth spirit 5
7658,special bonus unique enigma 5
7659,special bonus unique grimstroke 5
7660,special bonus unique jakiro 5
7661,special bonus unique earth spirit 6
7662,special bonus unique earth spirit 7
7670,special bonus cleave 175
7701,void spirit aether remnant
7705,void spirit astral step
7706,special bonus unique void spirit 1
7707,special bonus unique void spirit 2
7708,special bonus unique void spirit 3
7709,special bonus unique void spirit 4
7710,void spirit resonant pulse
7711,special bonus unique void spirit 5
7712,special bonus unique void spirit 6
7713,special bonus unique void spirit 7
7714,special bonus unique void spirit 8
7715,special bonus unique void spirit 9
7739,primal beast rock throw
7740,special bonus unique primal beast roar dispells
7741,special bonus unique primal beast onslaught damage
7742,special bonus unique primal beast trample attack damage
7743,special bonus unique primal beast pulverize duration
7744,special bonus unique primal beast uproar armor
7804,seasonal throw snowball
7806,seasonal summon snowman
7807,seasonal decorate tree
7809,seasonal festive firework
7810,frostivus2018 throw snowball
7812,frostivus2018 summon snowman
7813,frostivus2018 decorate tree
7814,seasonal summon penguin
7815,frostivus2018 festive firework
7816,consumable hidden
7817,seasonal summon cny balloon
7818,seasonal summon dragon
7819,seasonal summon cny tree
7820,seasonal firecrackers
7821,seasonal summon ti9 balloon
7822,seasonal ti9 banner
7823,seasonal ti9 instruments
7824,seasonal ti9 shovel
7825,seasonal ti9 monkey
7826,courier queue pickup from stash
7827,courier dequeue pickup from stash
7828,ad special bonus gold lvl10 l
7829,ad special bonus gold lvl15 l
7830,ad special bonus gold lvl20 l
7831,ad special bonus gold lvl25 l
7832,ad special bonus gold lvl10 r
7833,ad special bonus gold lvl15 r
7834,ad special bonus gold lvl20 r
7835,ad special bonus gold lvl25 r
7836,invoker cold snap ad
7837,invoker ghost walk ad
7838,invoker tornado ad
7839,invoker emp ad
7840,invoker alacrity ad
7841,invoker sun strike ad
7842,invoker forge spirit ad
7843,invoker chaos meteor ad
7844,invoker ice wall ad
7845,invoker deafening blast ad
7850,tiny tree channel
7851,spectre haunt single
7852,grimstroke dark portrait
7853,templar assassin trap teleport
7854,arc warden scepter
7855,clinkz scepter
7859,special bonus unique dark willow 3
7861,special bonus unique terrorblade 4
7864,slardar scepter
7865,troll warlord scepter
7869,special bonus unique chen 5
7871,special bonus unique slardar 4
7873,special bonus mp regen 250
7878,special bonus unique clinkz 4
7888,special bonus unique windranger 7
7889,special bonus unique windranger 8
7890,special bonus unique windranger 9
7891,special bonus unique tusk 6
7892,special bonus unique sniper 6
7893,special bonus attack speed 175
7894,special bonus unique chen 6
7895,special bonus unique clinkz 5
7896,special bonus lifesteal 40
7897,special bonus unique wisp 7
7898,special bonus unique tinker 4
7899,special bonus cleave 35
7902,dawnbreaker fire wreath
7903,dawnbreaker converge
7906,dawnbreaker solar guardian
7911,special bonus unique windranger 10
7914,dawnbreaker celestial hammer
7918,dawnbreaker luminosity
7930,special bonus unique dawnbreaker solar guardian radius
7931,special bonus unique dawnbreaker fire wreath cooldown
7932,special bonus unique dawnbreaker converge slow
7933,special bonus unique dawnbreaker celestial hammer damage
7934,special bonus unique dawnbreaker celestial hammer cast range
7935,special bonus unique dawnbreaker fire wreath ministun
7936,special bonus unique storm spirit 6
7937,special bonus unique dawnbreaker luminosity crit
7938,special bonus unique dawnbreaker solar guardian cooldown
7939,special bonus unique dawnbreaker fire wreath charges
7940,special bonus unique dawnbreaker luminosity attack count
7941,special bonus unique dawnbreaker fire wreath swipe
7942,special bonus unique dawnbreaker celestial hammer slow
7968,high five
7977,special bonus unique tidehunter 6
7978,special bonus unique tidehunter 7
7979,special bonus unique tidehunter 8
8000,grimstroke dark artistry
8001,special bonus unique grimstroke 1
8002,special bonus unique grimstroke 2
8003,special bonus unique grimstroke 3
8004,special bonus unique grimstroke 4
8005,special bonus gold income 210
8006,grimstroke ink creature
8007,grimstroke spirit walk
8010,special bonus unique drow ranger 5
8011,special bonus lifesteal 35
8017,special bonus attack damage 160
8018,special bonus mana reduction 9
8019,seasonal ti10 portal
8020,seasonal ti10 disco ball
8021,seasonal ti10 disco ball channel
8022,seasonal ti10 soccer ball
8023,seasonal ti10 hot potato
8024,seasonal ti10 hot potato throw existing potato
8025,seasonal diretide2020 high five
8026,special bonus unique phantom assassin 8
8027,pangolier rollup
8028,lich ice spire
8029,pangolier rollup stop
8030,faceless void time walk reverse
8032,crystal maiden freezing field stop
8033,special bonus unique broodmother 5
8034,plus high five
8035,plus guild banner
8036,seasonal 10th anniversary party hat
8037,dawnbreaker land
8038,special bonus unique zeus 5
8039,special bonus unique tinker 7
8040,special bonus unique spectre 6
8041,special bonus unique earthshaker 5
8106,hoodwink sharpshooter
8107,hoodwink decoy
8158,hoodwink bushwhack
8159,hoodwink sharpshooter release
8192,marci grapple
8198,marci unleash
8203,necronomicon archer purge
8234,marci sidekick
8235,marci companion run
8236,special bonus unique marci lunge ally absorb
8237,special bonus unique marci lunge damage
8238,special bonus unique marci grapple stun duration
8239,special bonus unique marci sidekick magic immune
8240,special bonus unique marci unleash flurry crits
8241,special bonus unique marci unleash silence
8242,special bonus unique marci sidekick lifesteal
8243,special bonus unique marci lunge range
8244,special bonus unique marci unleash pulse lunge refresh
8245,special bonus unique marci lunge cooldown
8246,special bonus unique marci grapple damage
8247,special bonus unique silencer arcane curse undispellable
8249,roshan teleport
8251,special bonus unique abaddon immolation
8252,special bonus unique clockwerk flare damage
8253,undying tombstone unit grab
8254,special bonus unique spirit breaker shield
8255,special bonus unique dazzle shadow wave cast range
8290,special bonus unique clockwerk hookshot damage
8340,dark willow terrorize
8347,special bonus unique marci dispose range
8351,special bonus hp regen 35
8429,hoodwink acorn shot
8432,special bonus unique enchantress 6
8482,special bonus unique timbersaw 5
8873,twin gate portal warp
9060,special bonus unique pangolier 3
9061,special bonus unique pangolier 4
9062,special bonus unique pangolier 5
9063,special bonus unique pangolier
9135,special bonus unique pangolier 6
9140,muerta grave tracker
9142,muerta grave visitation
9268,special bonus unique meepo 7
9269,special bonus unique meepo 8
9391,special bonus unique pangolier 7
9401,special bonus unique axe 8
9418,special bonus unique leshrac 7
9501,hoodwink scurry
9505,special bonus unique hoodwink camouflage
9506,special bonus unique hoodwink sharpshooter speed
9507,special bonus unique hoodwink sharpshooter pure damage
9509,special bonus unique hoodwink acorn shot charges
9510,special bonus unique hoodwink bushwhack cooldown
9511,special bonus unique hoodwink bushwhack damage
9512,special bonus unique hoodwink scurry duration
9513,special bonus unique hoodwink acorn shot bounces
9627,hoodwink go nutss boomerang
9709,seasonal ti11 balloon
9710,seasonal ti11 bubble gun
9711,seasonal ti11 duel
9712,seasonal ti11 conga line
9990,roshan halloween candy
9991,roshan halloween angry
9993,roshan halloween wave of force
9994,roshan halloween greater bash
9995,roshan halloween toss
9997,roshan halloween shell
9998,roshan halloween apocalypse
9999,roshan halloween burn
